127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/transactions/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 404 65 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/withdrawals/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/transactions/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 404 65 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/withdrawals/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/transactions/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 404 65 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/withdrawals/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/transactions/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 404 65 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/withdrawals/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 200 18 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/transactions/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 404 65 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [04/Jun/2025:13:49:40 +0000] "GET /api/v1/transactions/user/681b887832ad3a8ef8edd5f6 HTTP/1.1" 404 65 "http://localhost:3000/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
